holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,time_diff,cluster_id
,277.68,0.0,0.0,90,Drizzle,drizzle,2017-04-20 07:00:00,6470,0 days 01:00:00,2564
,277.68,0.0,0.0,90,Mist,mist,2017-04-20 07:00:00,6470,0 days 00:00:00,2564
,277.68,0.0,0.0,90,Rain,light rain,2017-04-20 07:00:00,6470,0 days 00:00:00,2564
,277.82,0.0,0.0,90,Mist,mist,2017-04-20 08:00:00,5858,0 days 01:00:00,2564
,277.82,0.0,0.0,90,Drizzle,drizzle,2017-04-20 08:00:00,5858,0 days 00:00:00,2564
,278.15,0.0,0.0,90,Drizzle,drizzle,2017-04-20 09:00:00,5226,0 days 01:00:00,2564
,278.15,0.0,0.0,90,Mist,mist,2017-04-20 09:00:00,5226,0 days 00:00:00,2564
,278.42,0.0,0.0,90,Mist,mist,2017-04-20 10:00:00,4667,0 days 01:00:00,2564
,278.42,0.0,0.0,90,Drizzle,drizzle,2017-04-20 10:00:00,4667,0 days 00:00:00,2564
,279.08,0.0,0.0,90,Mist,mist,2017-04-20 11:00:00,5023,0 days 01:00:00,2564
,279.08,0.0,0.0,90,Rain,light rain,2017-04-20 11:00:00,5023,0 days 00:00:00,2564
,279.08,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-20 11:00:00,5023,0 days 00:00:00,2564
,279.55,0.0,0.0,90,Mist,mist,2017-04-20 12:00:00,5099,0 days 01:00:00,2564
,279.55,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-20 12:00:00,5099,0 days 00:00:00,2564
,279.95,0.0,0.0,90,Mist,mist,2017-04-20 13:00:00,5104,0 days 01:00:00,2564
,280.15,0.0,0.0,90,Clouds,overcast clouds,2017-04-20 14:00:00,5496,0 days 01:00:00,2564
,280.62,0.0,0.0,90,Clouds,overcast clouds,2017-04-20 15:00:00,5949,0 days 01:00:00,2564
,281.35,0.0,0.0,90,Rain,moderate rain,2017-04-20 16:00:00,6925,0 days 01:00:00,2564
,281.71,0.0,0.0,75,Rain,light rain,2017-04-20 17:00:00,6457,0 days 01:00:00,2564
,281.97,0.0,0.0,75,Clouds,broken clouds,2017-04-20 18:00:00,4832,0 days 01:00:00,2564
,281.68,0.0,0.0,90,Clouds,overcast clouds,2017-04-20 19:00:00,3755,0 days 01:00:00,2564
,281.42,0.0,0.0,40,Clouds,scattered clouds,2017-04-20 20:00:00,3290,0 days 01:00:00,2564
,279.4,0.0,0.0,40,Clouds,scattered clouds,2017-04-20 21:00:00,3062,0 days 01:00:00,2564
,278.88,0.0,0.0,1,Clear,sky is clear,2017-04-20 22:00:00,2125,0 days 01:00:00,2564
,278.34,0.0,0.0,1,Clear,sky is clear,2017-04-20 23:00:00,1350,0 days 01:00:00,2564
,277.54,0.0,0.0,1,Clear,sky is clear,2017-04-21 00:00:00,778,0 days 01:00:00,2564
,276.66,0.0,0.0,1,Mist,mist,2017-04-21 01:00:00,444,0 days 01:00:00,2564
,276.1,0.0,0.0,1,Mist,mist,2017-04-21 02:00:00,331,0 days 01:00:00,2564
,275.09,0.0,0.0,1,Mist,mist,2017-04-21 03:00:00,382,0 days 01:00:00,2564
,274.49,0.0,0.0,1,Mist,mist,2017-04-21 04:00:00,808,0 days 01:00:00,2564
,274.49,0.0,0.0,1,Fog,fog,2017-04-21 04:00:00,808,0 days 00:00:00,2564
,274.42,0.0,0.0,1,Mist,mist,2017-04-21 05:00:00,2638,0 days 01:00:00,2564
,274.23,0.0,0.0,1,Mist,mist,2017-04-21 06:00:00,5570,0 days 01:00:00,2564
,274.23,0.0,0.0,1,Fog,fog,2017-04-21 06:00:00,5570,0 days 00:00:00,2564
,274.59,0.0,0.0,1,Mist,mist,2017-04-21 07:00:00,6703,0 days 01:00:00,2564
,274.59,0.0,0.0,1,Fog,fog,2017-04-21 07:00:00,6703,0 days 00:00:00,2564
,275.96,0.0,0.0,5,Mist,mist,2017-04-21 08:00:00,6237,0 days 01:00:00,2564
,279.75,0.0,0.0,5,Clear,sky is clear,2017-04-21 09:00:00,4993,0 days 01:00:00,2564
,282.2,0.0,0.0,1,Clear,sky is clear,2017-04-21 10:00:00,4729,0 days 01:00:00,2564
,284.28,0.0,0.0,20,Clouds,few clouds,2017-04-21 11:00:00,5240,0 days 01:00:00,2564
,286.08,0.0,0.0,1,Clear,sky is clear,2017-04-21 12:00:00,5329,0 days 01:00:00,2564
,287.71,0.0,0.0,40,Clouds,scattered clouds,2017-04-21 13:00:00,5127,0 days 01:00:00,2564
,287.9,0.0,0.0,40,Clouds,scattered clouds,2017-04-21 14:00:00,5424,0 days 01:00:00,2564
,289.27,0.0,0.0,40,Clouds,scattered clouds,2017-04-21 15:00:00,5993,0 days 01:00:00,2564
,289.4,0.0,0.0,40,Clouds,scattered clouds,2017-04-21 16:00:00,6493,0 days 01:00:00,2564
,289.51,0.0,0.0,40,Clouds,scattered clouds,2017-04-21 17:00:00,6058,0 days 01:00:00,2564
,289.58,0.0,0.0,40,Clouds,scattered clouds,2017-04-21 18:00:00,5049,0 days 01:00:00,2564
,289.35,0.0,0.0,1,Clear,sky is clear,2017-04-21 19:00:00,3959,0 days 01:00:00,2564
,288.68,0.0,0.0,40,Clouds,scattered clouds,2017-04-21 20:00:00,3507,0 days 01:00:00,2564
,284.46,0.0,0.0,1,Clear,sky is clear,2017-04-21 21:00:00,3549,0 days 01:00:00,2564
,283.53,0.0,0.0,1,Clear,sky is clear,2017-04-21 22:00:00,3058,0 days 01:00:00,2564
,281.91,0.0,0.0,1,Clear,sky is clear,2017-04-21 23:00:00,3193,0 days 01:00:00,2564
,279.96,0.0,0.0,1,Clear,sky is clear,2017-04-22 00:00:00,1638,0 days 01:00:00,2564
,278.63,0.0,0.0,1,Clear,sky is clear,2017-04-22 01:00:00,998,0 days 01:00:00,2564
,277.83,0.0,0.0,1,Clear,sky is clear,2017-04-22 02:00:00,698,0 days 01:00:00,2564
,277.47,0.0,0.0,1,Clear,sky is clear,2017-04-22 03:00:00,514,0 days 01:00:00,2564
,276.47,0.0,0.0,1,Clear,sky is clear,2017-04-22 04:00:00,500,0 days 01:00:00,2564
,275.69,0.0,0.0,1,Clear,sky is clear,2017-04-22 05:00:00,854,0 days 01:00:00,2564
,275.29,0.0,0.0,1,Clear,sky is clear,2017-04-22 06:00:00,1581,0 days 01:00:00,2564
,275.02,0.0,0.0,1,Clear,sky is clear,2017-04-22 07:00:00,2588,0 days 01:00:00,2564
,277.28,0.0,0.0,1,Clear,sky is clear,2017-04-22 08:00:00,3660,0 days 01:00:00,2564
,282.45,0.0,0.0,1,Clear,sky is clear,2017-04-22 09:00:00,4121,0 days 01:00:00,2564
,286.45,0.0,0.0,5,Clear,sky is clear,2017-04-22 10:00:00,4354,0 days 01:00:00,2564
,289.9,0.0,0.0,1,Clear,sky is clear,2017-04-22 11:00:00,4979,0 days 01:00:00,2564
,289.94,0.0,0.0,1,Clear,sky is clear,2017-04-22 12:00:00,5891,0 days 01:00:00,2564
,290.88,0.0,0.0,40,Clouds,scattered clouds,2017-04-22 13:00:00,5422,0 days 01:00:00,2564
,291.58,0.0,0.0,40,Clouds,scattered clouds,2017-04-22 14:00:00,4904,0 days 01:00:00,2564
,292.46,0.0,0.0,1,Clear,sky is clear,2017-04-22 15:00:00,4732,0 days 01:00:00,2564
,292.96,0.0,0.0,5,Clear,sky is clear,2017-04-22 16:00:00,4436,0 days 01:00:00,2564
,293.21,0.0,0.0,5,Clear,sky is clear,2017-04-22 17:00:00,5024,0 days 01:00:00,2564
,293.28,0.0,0.0,5,Clear,sky is clear,2017-04-22 18:00:00,5581,0 days 01:00:00,2564
,291.9,0.0,0.0,1,Clear,sky is clear,2017-04-22 19:00:00,3813,0 days 01:00:00,2564
,291.29,0.0,0.0,5,Clear,sky is clear,2017-04-22 20:00:00,3389,0 days 01:00:00,2564
,287.41,0.0,0.0,1,Clear,sky is clear,2017-04-22 21:00:00,3209,0 days 01:00:00,2564
,285.02,0.0,0.0,1,Clear,sky is clear,2017-04-22 22:00:00,3055,0 days 01:00:00,2564
,284.03,0.0,0.0,1,Clear,sky is clear,2017-04-22 23:00:00,2163,0 days 01:00:00,2564
,283.54,0.0,0.0,1,Clear,sky is clear,2017-04-23 00:00:00,1378,0 days 01:00:00,2564
,283.82,0.0,0.0,1,Clear,sky is clear,2017-04-23 01:00:00,867,0 days 01:00:00,2564
,283.28,0.0,0.0,1,Clear,sky is clear,2017-04-23 02:00:00,684,0 days 01:00:00,2564
,283.62,0.0,0.0,1,Clear,sky is clear,2017-04-23 03:00:00,410,0 days 01:00:00,2564
,283.22,0.0,0.0,1,Clear,sky is clear,2017-04-23 04:00:00,353,0 days 01:00:00,2564
,282.47,0.0,0.0,1,Clear,sky is clear,2017-04-23 05:00:00,472,0 days 01:00:00,2564
,281.69,0.0,0.0,1,Clear,sky is clear,2017-04-23 06:00:00,809,0 days 01:00:00,2564
,280.69,0.0,0.0,40,Drizzle,light intensity drizzle,2017-04-23 07:00:00,1283,0 days 01:00:00,2564
,281.75,0.0,0.0,75,Clouds,broken clouds,2017-04-23 08:00:00,2159,0 days 01:00:00,2564
,283.75,0.0,0.0,1,Clear,sky is clear,2017-04-23 09:00:00,3059,0 days 01:00:00,2564
,284.09,0.0,0.0,1,Clear,sky is clear,2017-04-23 10:00:00,3849,0 days 01:00:00,2564
,285.36,0.0,0.0,75,Clouds,broken clouds,2017-04-23 11:00:00,4480,0 days 01:00:00,2564
,287.69,0.0,0.0,1,Clear,sky is clear,2017-04-23 12:00:00,4907,0 days 01:00:00,2564
,288.89,0.0,0.0,1,Clear,sky is clear,2017-04-23 13:00:00,4792,0 days 01:00:00,2564
,289.29,0.0,0.0,75,Clouds,broken clouds,2017-04-23 14:00:00,4519,0 days 01:00:00,2564
,290.43,0.0,0.0,90,Clouds,overcast clouds,2017-04-23 15:00:00,4488,0 days 01:00:00,2564
,290.96,0.0,0.0,90,Clouds,overcast clouds,2017-04-23 16:00:00,4769,0 days 01:00:00,2564
,291.3,0.0,0.0,90,Clouds,overcast clouds,2017-04-23 17:00:00,4238,0 days 01:00:00,2564
,291.3,0.0,0.0,1,Clear,sky is clear,2017-04-23 18:00:00,3722,0 days 01:00:00,2564
,290.22,0.0,0.0,1,Clear,sky is clear,2017-04-23 19:00:00,3123,0 days 01:00:00,2564
,289.57,0.0,0.0,1,Clear,sky is clear,2017-04-23 20:00:00,2848,0 days 01:00:00,2564
,285.56,0.0,0.0,1,Clear,sky is clear,2017-04-23 21:00:00,2626,0 days 01:00:00,2564
,284.78,0.0,0.0,1,Clear,sky is clear,2017-04-23 22:00:00,1717,0 days 01:00:00,2564
,282.97,0.0,0.0,1,Clear,sky is clear,2017-04-23 23:00:00,1031,0 days 01:00:00,2564
,282.11,0.0,0.0,1,Clear,sky is clear,2017-04-24 00:00:00,580,0 days 01:00:00,2564
,281.3,0.0,0.0,1,Clear,sky is clear,2017-04-24 01:00:00,353,0 days 01:00:00,2564
,281.24,0.0,0.0,1,Clear,sky is clear,2017-04-24 02:00:00,263,0 days 01:00:00,2564
,280.9,0.0,0.0,1,Clear,sky is clear,2017-04-24 03:00:00,343,0 days 01:00:00,2564
,280.76,0.0,0.0,1,Clear,sky is clear,2017-04-24 04:00:00,836,0 days 01:00:00,2564
,280.23,0.0,0.0,1,Clear,sky is clear,2017-04-24 05:00:00,2738,0 days 01:00:00,2564
,280.29,0.0,0.0,1,Clear,sky is clear,2017-04-24 06:00:00,5772,0 days 01:00:00,2564
,282.02,0.0,0.0,1,Clear,sky is clear,2017-04-24 07:00:00,6830,0 days 01:00:00,2564
,283.74,0.0,0.0,1,Clear,sky is clear,2017-04-24 08:00:00,6369,0 days 01:00:00,2564
,286.81,0.0,0.0,1,Clear,sky is clear,2017-04-24 09:00:00,5111,0 days 01:00:00,2564
,289.08,0.0,0.0,1,Clear,sky is clear,2017-04-24 10:00:00,4457,0 days 01:00:00,2564
,290.35,0.0,0.0,1,Clear,sky is clear,2017-04-24 11:00:00,4548,0 days 01:00:00,2564
,291.42,0.0,0.0,90,Clouds,overcast clouds,2017-04-24 12:00:00,4660,0 days 01:00:00,2564
,292.55,0.0,0.0,90,Clouds,overcast clouds,2017-04-24 13:00:00,4548,0 days 01:00:00,2564
,293.75,0.0,0.0,75,Clouds,broken clouds,2017-04-24 14:00:00,4934,0 days 01:00:00,2564
,294.28,0.0,0.0,90,Clouds,overcast clouds,2017-04-24 15:00:00,5456,0 days 01:00:00,2564
,293.89,0.0,0.0,90,Clouds,overcast clouds,2017-04-24 16:00:00,6554,0 days 01:00:00,2564
,293.22,0.0,0.0,90,Rain,light rain,2017-04-24 17:00:00,6046,0 days 01:00:00,2564
,292.69,0.0,0.0,90,Rain,proximity shower rain,2017-04-24 18:00:00,4501,0 days 01:00:00,2564
,292.69,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-24 18:00:00,4501,0 days 00:00:00,2564
,291.42,0.0,0.0,90,Clouds,overcast clouds,2017-04-24 19:00:00,3243,0 days 01:00:00,2564
,291.22,0.0,0.0,90,Clouds,overcast clouds,2017-04-24 20:00:00,2773,0 days 01:00:00,2564
,291.22,0.0,0.0,90,Clouds,overcast clouds,2017-04-24 21:00:00,2357,0 days 01:00:00,2564
,291.09,0.0,0.0,90,Clouds,overcast clouds,2017-04-24 22:00:00,1559,0 days 01:00:00,2564
,291.09,0.0,0.0,90,Rain,moderate rain,2017-04-24 23:00:00,981,0 days 01:00:00,2564
,290.42,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-25 00:00:00,551,0 days 01:00:00,2564
,290.42,0.0,0.0,90,Rain,light rain,2017-04-25 00:00:00,551,0 days 00:00:00,2564
,288.96,0.0,0.0,90,Rain,light rain,2017-04-25 01:00:00,351,0 days 01:00:00,2564
,288.96,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-25 01:00:00,351,0 days 00:00:00,2564
,287.58,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-25 02:00:00,251,0 days 01:00:00,2564
,288.45,0.0,0.0,90,Clouds,overcast clouds,2017-04-25 03:00:00,312,0 days 01:00:00,2564
,288.16,0.0,0.0,90,Clouds,overcast clouds,2017-04-25 04:00:00,836,0 days 01:00:00,2564
,287.96,0.0,0.0,90,Clouds,overcast clouds,2017-04-25 05:00:00,2793,0 days 01:00:00,2564
,287.23,0.0,0.0,90,Clouds,overcast clouds,2017-04-25 06:00:00,5617,0 days 01:00:00,2564
,285.69,0.0,0.0,75,Mist,mist,2017-04-25 07:00:00,6781,0 days 01:00:00,2564
,285.69,0.0,0.0,75,Rain,light rain,2017-04-25 07:00:00,6781,0 days 00:00:00,2564
,285.29,0.0,0.0,75,Mist,mist,2017-04-25 08:00:00,6318,0 days 01:00:00,2564
,285.84,0.0,0.0,90,Mist,mist,2017-04-25 09:00:00,5217,0 days 01:00:00,2564
,286.58,0.0,0.0,90,Mist,mist,2017-04-25 10:00:00,4654,0 days 01:00:00,2564
,288.28,0.0,0.0,40,Haze,haze,2017-04-25 11:00:00,4712,0 days 01:00:00,2564
,288.02,0.0,0.0,40,Clouds,scattered clouds,2017-04-25 12:00:00,4982,0 days 01:00:00,2564
,289.15,0.0,0.0,75,Clouds,broken clouds,2017-04-25 13:00:00,4782,0 days 01:00:00,2564
,288.82,0.0,0.0,90,Rain,light rain,2017-04-25 14:00:00,5107,0 days 01:00:00,2564
,288.54,0.0,0.0,90,Rain,proximity shower rain,2017-04-25 15:00:00,5648,0 days 01:00:00,2564
,288.54,0.0,0.0,90,Mist,mist,2017-04-25 15:00:00,5648,0 days 00:00:00,2564
,288.54,0.0,0.0,90,Haze,haze,2017-04-25 15:00:00,5648,0 days 00:00:00,2564
,286.89,0.0,0.0,90,Rain,proximity shower rain,2017-04-25 16:00:00,6376,0 days 01:00:00,2564
,286.89,0.0,0.0,90,Mist,mist,2017-04-25 16:00:00,6376,0 days 00:00:00,2564
,285.86,0.0,0.0,90,Mist,mist,2017-04-25 17:00:00,5971,0 days 01:00:00,2564
,285.86,0.0,0.0,90,Rain,moderate rain,2017-04-25 17:00:00,5971,0 days 00:00:00,2564
,285.71,0.0,0.0,90,Rain,moderate rain,2017-04-25 18:00:00,4537,0 days 01:00:00,2564
,285.71,0.0,0.0,90,Mist,mist,2017-04-25 18:00:00,4537,0 days 00:00:00,2564
,285.27,0.0,0.0,90,Rain,heavy intensity rain,2017-04-25 19:00:00,3193,0 days 01:00:00,2564
,285.27,0.0,0.0,90,Mist,mist,2017-04-25 19:00:00,3193,0 days 00:00:00,2564
,284.95,0.0,0.0,90,Rain,heavy intensity rain,2017-04-25 20:00:00,2731,0 days 01:00:00,2564
,284.95,0.0,0.0,90,Mist,mist,2017-04-25 20:00:00,2731,0 days 00:00:00,2564
,284.62,0.0,0.0,90,Rain,heavy intensity rain,2017-04-25 21:00:00,2164,0 days 01:00:00,2564
,284.62,0.0,0.0,90,Mist,mist,2017-04-25 21:00:00,2164,0 days 00:00:00,2564
,284.62,0.0,0.0,90,Drizzle,drizzle,2017-04-25 21:00:00,2164,0 days 00:00:00,2564
,284.09,0.0,0.0,90,Drizzle,drizzle,2017-04-25 22:00:00,1688,0 days 01:00:00,2564
,284.09,0.0,0.0,90,Rain,moderate rain,2017-04-25 22:00:00,1688,0 days 00:00:00,2564
,284.09,0.0,0.0,90,Mist,mist,2017-04-25 22:00:00,1688,0 days 00:00:00,2564
,283.62,0.0,0.0,90,Rain,light rain,2017-04-25 23:00:00,1034,0 days 01:00:00,2564
,283.62,0.0,0.0,90,Mist,mist,2017-04-25 23:00:00,1034,0 days 00:00:00,2564
,283.62,0.0,0.0,90,Drizzle,drizzle,2017-04-25 23:00:00,1034,0 days 00:00:00,2564
,282.76,0.0,0.0,90,Rain,light rain,2017-04-26 00:00:00,582,0 days 01:00:00,2564
,282.76,0.0,0.0,90,Drizzle,drizzle,2017-04-26 00:00:00,582,0 days 00:00:00,2564
,282.76,0.0,0.0,90,Mist,mist,2017-04-26 00:00:00,582,0 days 00:00:00,2564
,282.09,0.0,0.0,90,Rain,moderate rain,2017-04-26 01:00:00,349,0 days 01:00:00,2564
,282.09,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 01:00:00,349,0 days 00:00:00,2564
,282.09,0.0,0.0,90,Mist,mist,2017-04-26 01:00:00,349,0 days 00:00:00,2564
,280.3,0.0,0.0,90,Drizzle,drizzle,2017-04-26 02:00:00,286,0 days 01:00:00,2564
,280.3,0.0,0.0,90,Rain,moderate rain,2017-04-26 02:00:00,286,0 days 00:00:00,2564
,279.3,0.0,0.0,90,Rain,moderate rain,2017-04-26 03:00:00,344,0 days 01:00:00,2564
,279.3,0.0,0.0,90,Drizzle,drizzle,2017-04-26 03:00:00,344,0 days 00:00:00,2564
,278.89,0.0,0.0,90,Rain,heavy intensity rain,2017-04-26 04:00:00,826,0 days 01:00:00,2564
,278.89,0.0,0.0,90,Mist,mist,2017-04-26 04:00:00,826,0 days 00:00:00,2564
,277.59,0.0,0.0,90,Rain,moderate rain,2017-04-26 05:00:00,2775,0 days 01:00:00,2564
,277.59,0.0,0.0,90,Mist,mist,2017-04-26 05:00:00,2775,0 days 00:00:00,2564
,276.23,0.0,0.0,90,Rain,moderate rain,2017-04-26 06:00:00,5270,0 days 01:00:00,2564
,276.23,0.0,0.0,90,Mist,mist,2017-04-26 06:00:00,5270,0 days 00:00:00,2564
,276.23,0.0,0.0,90,Snow,light snow,2017-04-26 06:00:00,5270,0 days 00:00:00,2564
,275.58,0.0,0.0,90,Mist,mist,2017-04-26 07:00:00,5932,0 days 01:00:00,2564
,275.58,0.0,0.0,90,Rain,moderate rain,2017-04-26 07:00:00,5932,0 days 00:00:00,2564
,275.37,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 08:00:00,5335,0 days 01:00:00,2564
,275.37,0.0,0.0,90,Rain,moderate rain,2017-04-26 08:00:00,5335,0 days 00:00:00,2564
,275.37,0.0,0.0,90,Mist,mist,2017-04-26 08:00:00,5335,0 days 00:00:00,2564
,275.22,0.0,0.0,90,Rain,moderate rain,2017-04-26 09:00:00,5583,0 days 01:00:00,2564
,275.22,0.0,0.0,90,Mist,mist,2017-04-26 09:00:00,5583,0 days 00:00:00,2564
,275.22,0.0,0.0,90,Drizzle,drizzle,2017-04-26 09:00:00,5583,0 days 00:00:00,2564
,275.22,0.0,0.0,90,Rain,moderate rain,2017-04-26 10:00:00,4454,0 days 01:00:00,2564
,275.22,0.0,0.0,90,Mist,mist,2017-04-26 10:00:00,4454,0 days 00:00:00,2564
,275.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 10:00:00,4454,0 days 00:00:00,2564
,275.88,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 11:00:00,4824,0 days 01:00:00,2564
,275.88,0.0,0.0,90,Rain,light rain,2017-04-26 11:00:00,4824,0 days 00:00:00,2564
,275.88,0.0,0.0,90,Snow,light snow,2017-04-26 11:00:00,4824,0 days 00:00:00,2564
,275.95,0.0,0.0,90,Drizzle,drizzle,2017-04-26 12:00:00,4973,0 days 01:00:00,2564
,275.95,0.0,0.0,90,Rain,light rain,2017-04-26 12:00:00,4973,0 days 00:00:00,2564
,276.42,0.0,0.0,90,Haze,haze,2017-04-26 13:00:00,4912,0 days 01:00:00,2564
,276.42,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 13:00:00,4912,0 days 00:00:00,2564
,276.42,0.0,0.0,90,Rain,light rain,2017-04-26 13:00:00,4912,0 days 00:00:00,2564
,276.49,0.0,0.0,90,Haze,haze,2017-04-26 14:00:00,5207,0 days 01:00:00,2564
,276.49,0.0,0.0,90,Mist,mist,2017-04-26 14:00:00,5207,0 days 00:00:00,2564
,276.49,0.0,0.0,90,Rain,light rain,2017-04-26 14:00:00,5207,0 days 00:00:00,2564
,276.75,0.0,0.0,90,Rain,light rain,2017-04-26 15:00:00,5878,0 days 01:00:00,2564
,276.84,0.0,0.0,90,Rain,light rain,2017-04-26 16:00:00,6723,0 days 01:00:00,2564
,277.29,0.0,0.0,90,Rain,light rain,2017-04-26 17:00:00,6252,0 days 01:00:00,2564
,276.95,0.0,0.0,90,Rain,light rain,2017-04-26 18:00:00,4631,0 days 01:00:00,2564
,276.95,0.0,0.0,90,Drizzle,drizzle,2017-04-26 18:00:00,4631,0 days 00:00:00,2564
,276.29,0.0,0.0,90,Rain,light rain,2017-04-26 19:00:00,3439,0 days 01:00:00,2564
,276.15,0.0,0.0,90,Rain,light rain,2017-04-26 20:00:00,2768,0 days 01:00:00,2564
,276.15,0.0,0.0,90,Mist,mist,2017-04-26 20:00:00,2768,0 days 00:00:00,2564
,276.15,0.0,0.0,90,Snow,light snow,2017-04-26 20:00:00,2768,0 days 00:00:00,2564
,275.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 21:00:00,2494,0 days 01:00:00,2564
,275.75,0.0,0.0,90,Mist,mist,2017-04-26 21:00:00,2494,0 days 00:00:00,2564
,275.75,0.0,0.0,90,Snow,light snow,2017-04-26 21:00:00,2494,0 days 00:00:00,2564
,275.49,0.0,0.0,90,Mist,mist,2017-04-26 22:00:00,1948,0 days 01:00:00,2564
,275.49,0.0,0.0,90,Snow,snow,2017-04-26 22:00:00,1948,0 days 00:00:00,2564
,275.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 23:00:00,1062,0 days 01:00:00,2564
,275.15,0.0,0.0,90,Mist,mist,2017-04-26 23:00:00,1062,0 days 00:00:00,2564
,274.95,0.0,0.0,90,Mist,mist,2017-04-27 00:00:00,590,0 days 01:00:00,2564
,274.69,0.0,0.0,90,Mist,mist,2017-04-27 01:00:00,362,0 days 01:00:00,2564
,274.49,0.0,0.0,90,Mist,mist,2017-04-27 02:00:00,251,0 days 01:00:00,2564
,274.49,0.0,0.0,90,Snow,light snow,2017-04-27 02:00:00,251,0 days 00:00:00,2564
,274.15,0.0,0.0,90,Snow,light snow,2017-04-27 03:00:00,364,0 days 01:00:00,2564
,274.15,0.0,0.0,90,Mist,mist,2017-04-27 03:00:00,364,0 days 00:00:00,2564
,274.29,0.0,0.0,90,Haze,haze,2017-04-27 04:00:00,848,0 days 01:00:00,2564
,274.29,0.0,0.0,90,Mist,mist,2017-04-27 04:00:00,848,0 days 00:00:00,2564
,274.29,0.0,0.0,90,Snow,light snow,2017-04-27 04:00:00,848,0 days 00:00:00,2564
,273.95,0.0,0.0,90,Mist,mist,2017-04-27 05:00:00,2788,0 days 01:00:00,2564
,273.65,0.0,0.0,90,Mist,mist,2017-04-27 06:00:00,5610,0 days 01:00:00,2564
,273.65,0.0,0.0,90,Snow,light snow,2017-04-27 06:00:00,5610,0 days 00:00:00,2564
,273.48,0.0,0.0,90,Snow,light snow,2017-04-27 07:00:00,6302,0 days 01:00:00,2564
,273.48,0.0,0.0,90,Mist,mist,2017-04-27 07:00:00,6302,0 days 00:00:00,2564
,273.48,0.0,0.0,90,Rain,light rain,2017-04-27 07:00:00,6302,0 days 00:00:00,2564
,273.42,0.0,0.0,90,Snow,light snow,2017-04-27 08:00:00,5826,0 days 01:00:00,2564
,273.42,0.0,0.0,90,Mist,mist,2017-04-27 08:00:00,5826,0 days 00:00:00,2564
,272.95,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 09:00:00,5750,0 days 01:00:00,2564
,273.08,0.0,0.0,90,Snow,snow,2017-04-27 10:00:00,4625,0 days 01:00:00,2564
,273.42,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 11:00:00,5054,0 days 01:00:00,2564
,273.46,0.0,0.0,90,Mist,mist,2017-04-27 12:00:00,5065,0 days 01:00:00,2564
,273.95,0.0,0.0,90,Snow,light snow,2017-04-27 13:00:00,5248,0 days 01:00:00,2564
,274.02,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 14:00:00,5263,0 days 01:00:00,2564
,274.09,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 15:00:00,6015,0 days 01:00:00,2564
,274.03,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 16:00:00,6957,0 days 01:00:00,2564
,274.09,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 17:00:00,6557,0 days 01:00:00,2564
,274.09,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 18:00:00,4821,0 days 01:00:00,2564
,274.03,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 19:00:00,3799,0 days 01:00:00,2564
,273.96,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 20:00:00,3147,0 days 01:00:00,2564
,273.96,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 21:00:00,3115,0 days 01:00:00,2564
,274.28,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 22:00:00,2065,0 days 01:00:00,2564
,274.29,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 23:00:00,1671,0 days 01:00:00,2564
,274.42,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 00:00:00,796,0 days 01:00:00,2564
,274.42,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 01:00:00,498,0 days 01:00:00,2564
,274.44,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 02:00:00,428,0 days 01:00:00,2564
,274.58,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 03:00:00,477,0 days 01:00:00,2564
,274.92,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 04:00:00,865,0 days 01:00:00,2564
,275.15,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 05:00:00,2770,0 days 01:00:00,2564
,274.82,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 06:00:00,5739,0 days 01:00:00,2564
,274.58,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 07:00:00,6882,0 days 01:00:00,2564
